Station,Language,Date,Time,URL_audio,URL_text,audio_file,pdf_file,audio_dur
nagpur,marathi,2025-06-28,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/06/nagpur-13.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/nagpur-11.pdf,../data/raw/audio/marathi_nagpur_2025-06-28_1800.mp3,../data/raw/text/marathi_nagpur_2025-06-28_1800.pdf,9.91
panaji,konkani,2025-06-28,725,https://www.newsonair.gov.in/wp-content/uploads/2025/06/panaji-21.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Panaji-3.pdf,../data/raw/audio/konkani_panaji_2025-06-28_725.mp3,../data/raw/text/konkani_panaji_2025-06-28_725.pdf,4.67
patna,hindi,2025-06-28,848,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pppppppppppp-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Patna-10.pdf,../data/raw/audio/hindi_patna_2025-06-28_848.mp3,../data/raw/text/hindi_patna_2025-06-28_848.pdf,13.7
patna,maithili,2025-06-28,1825,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Maithili-1825-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Maithili-1825-4.pdf,../data/raw/audio/maithili_patna_2025-06-28_1825.mp3,../data/raw/text/maithili_patna_2025-06-28_1825.pdf,5.64
pudducherry,tamil,2025-06-28,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pudu-1810-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/pudu-1810-2.pdf,../data/raw/audio/tamil_pudducherry_2025-06-28_1810.mp3,../data/raw/text/tamil_pudducherry_2025-06-28_1810.pdf,10.34
pune,marathi,2025-06-28,710,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Pune-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Pune-10.pdf,../data/raw/audio/marathi_pune_2025-06-28_710.mp3,../data/raw/text/marathi_pune_2025-06-28_710.pdf,9.73
raipur,chhattisgarh,2025-06-28,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur1810-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur1810-3.pdf,../data/raw/audio/chhattisgarh_raipur_2025-06-28_1810.mp3,../data/raw/text/chhattisgarh_raipur_2025-06-28_1810.pdf,8.96
raipur,hindi,2025-06-28,1910,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur1910-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Raipur1910-3.pdf,../data/raw/audio/hindi_raipur_2025-06-28_1910.mp3,../data/raw/text/hindi_raipur_2025-06-28_1910.pdf,9.67
ranchi,hindi,2025-06-28,830,https://www.newsonair.gov.in/wp-content/uploads/2025/06/rac-new-830.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/rac-new.pdf,../data/raw/audio/hindi_ranchi_2025-06-28_830.mp3,../data/raw/text/hindi_ranchi_2025-06-28_830.pdf,10.13
sambalpur,sambalpuri,2025-06-28,647,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Sambalpur-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Sambalpur-7.pdf,../data/raw/audio/sambalpuri_sambalpur_2025-06-28_647.mp3,../data/raw/text/sambalpuri_sambalpur_2025-06-28_647.pdf,4.85
shillong,english,2025-06-28,830,https://www.newsonair.gov.in/wp-content/uploads/2025/06/sssssssssssss-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/shillong-14.pdf,../data/raw/audio/english_shillong_2025-06-28_830.mp3,../data/raw/text/english_shillong_2025-06-28_830.pdf,5.46
shimla,hindi,2025-06-28,920,https://www.newsonair.gov.in/wp-content/uploads/2025/06/shimla-920-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/shimla-920-10.pdf,../data/raw/audio/hindi_shimla_2025-06-28_920.mp3,../data/raw/text/hindi_shimla_2025-06-28_920.pdf,5.03
silchar,bengali,2025-06-28,735,https://www.newsonair.gov.in/wp-content/uploads/2025/06/sil-735-12.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/sil-735-9.pdf,../data/raw/audio/bengali_silchar_2025-06-28_735.mp3,../data/raw/text/bengali_silchar_2025-06-28_735.pdf,5.94
srinagar,urdu,2025-06-28,925,https://www.newsonair.gov.in/wp-content/uploads/2025/06/sri-urdu-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/urdu-925-3.pdf,../data/raw/audio/urdu_srinagar_2025-06-28_925.mp3,../data/raw/text/urdu_srinagar_2025-06-28_925.pdf,4.74
thiruvananthapuram,malayalam,2025-06-28,1230,https://www.newsonair.gov.in/wp-content/uploads/2025/06/tpuram-1230-18.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/tpurm-1230.pdf,../data/raw/audio/malayalam_thiruvananthapuram_2025-06-28_1230.mp3,../data/raw/text/malayalam_thiruvananthapuram_2025-06-28_1230.pdf,9.63
tiruchirapalli,tamil,2025-06-28,1345,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Tamil1345-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Tamil1345-3.pdf,../data/raw/audio/tamil_tiruchirapalli_2025-06-28_1345.mp3,../data/raw/text/tamil_tiruchirapalli_2025-06-28_1345.pdf,10.21
vijayawada,telugu,2025-06-28,645,https://www.newsonair.gov.in/wp-content/uploads/2025/06/vij-645-12.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/vij-645-12.pdf,../data/raw/audio/telugu_vijayawada_2025-06-28_645.mp3,../data/raw/text/telugu_vijayawada_2025-06-28_645.pdf,9.37
visakhapatnam,telugu,2025-06-28,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Visakhapatnam-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/06/Visakhapatnam-8.pdf,../data/raw/audio/telugu_visakhapatnam_2025-06-28_1810.mp3,../data/raw/text/telugu_visakhapatnam_2025-06-28_1810.pdf,9.61
agartala,bengali,2025-02-27,735,https://www.newsonair.gov.in/wp-content/uploads/2025/02/agartalaben-11.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/agartala-6.pdf,../data/raw/audio/bengali_agartala_2025-02-27_735.mp3,../data/raw/text/bengali_agartala_2025-02-27_735.pdf,5.07
ahmedabad,gujarati,2025-02-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ahe-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ahe-13.pdf,../data/raw/audio/gujarati_ahmedabad_2025-02-27_710.mp3,../data/raw/text/gujarati_ahmedabad_2025-02-27_710.pdf,9.43
aizawl,mizo,2025-02-27,730,https://www.newsonair.gov.in/wp-content/uploads/2025/02/aizol-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/aizol.pdf,../data/raw/audio/mizo_aizawl_2025-02-27_730.mp3,../data/raw/text/mizo_aizawl_2025-02-27_730.pdf,11.04
bengaluru,kannada,2025-02-27,1430,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bang-230-11.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bang-230-13.pdf,../data/raw/audio/kannada_bengaluru_2025-02-27_1430.mp3,../data/raw/text/kannada_bengaluru_2025-02-27_1430.pdf,9.85
bhopal,hindi,2025-02-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhopal-hindi-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhopal-hindi-1.pdf,../data/raw/audio/hindi_bhopal_2025-02-27_710.mp3,../data/raw/text/hindi_bhopal_2025-02-27_710.pdf,9.48
bhuj,gujarati,2025-02-27,650,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhuj-0650-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhuj-0650-1.pdf,../data/raw/audio/gujarati_bhuj_2025-02-27_650.mp3,../data/raw/text/gujarati_bhuj_2025-02-27_650.pdf,4.29
calicut,malayalam,2025-02-27,645,https://www.newsonair.gov.in/wp-content/uploads/2025/02/calicut-14.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/calicut-19.pdf,../data/raw/audio/malayalam_calicut_2025-02-27_645.mp3,../data/raw/text/malayalam_calicut_2025-02-27_645.pdf,9.81
chandigarh,hindi,2025-02-27,1305,https://www.newsonair.gov.in/wp-content/uploads/2025/02/chandigarh-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/chandigarh.pdf,../data/raw/audio/hindi_chandigarh_2025-02-27_1305.mp3,../data/raw/text/hindi_chandigarh_2025-02-27_1305.pdf,4.92
chennai,tamil,2025-02-27,645,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Chennai-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/chennai.pdf,../data/raw/audio/tamil_chennai_2025-02-27_645.mp3,../data/raw/text/tamil_chennai_2025-02-27_645.pdf,9.49
csnagar,marathi,2025-02-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/02/c-s-ngr-0710-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/c-s-ngr-0710-1.pdf,../data/raw/audio/marathi_csnagar_2025-02-27_710.mp3,../data/raw/text/marathi_csnagar_2025-02-27_710.pdf,9.94
csnagar,urdu,2025-02-27,900,https://www.newsonair.gov.in/wp-content/uploads/2025/02/aurangabad09.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/aurangabad-2.pdf,../data/raw/audio/urdu_csnagar_2025-02-27_900.mp3,../data/raw/text/urdu_csnagar_2025-02-27_900.pdf,10.13
cuttack,odia,2025-02-27,705,https://www.newsonair.gov.in/wp-content/uploads/2025/02/odia-0705-10.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/odia-0705-12.pdf,../data/raw/audio/odia_cuttack_2025-02-27_705.mp3,../data/raw/text/odia_cuttack_2025-02-27_705.pdf,5.09
dehradun,hindi,2025-02-27,720,https://www.newsonair.gov.in/wp-content/uploads/2025/02/dun-hindi-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/dun-hindi-1.pdf,../data/raw/audio/hindi_dehradun_2025-02-27_720.mp3,../data/raw/text/hindi_dehradun_2025-02-27_720.pdf,9.98
dharwad,kannada,2025-02-27,705,https://www.newsonair.gov.in/wp-content/uploads/2025/02/dharwad-0705-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/dharwad-0705-1.pdf,../data/raw/audio/kannada_dharwad_2025-02-27_705.mp3,../data/raw/text/kannada_dharwad_2025-02-27_705.pdf,10.17
dibrugarh,assamese,2025-02-27,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/02/DIG-AUD-181100.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Guwahati-10.pdf,../data/raw/audio/assamese_dibrugarh_2025-02-27_1800.mp3,../data/raw/text/assamese_dibrugarh_2025-02-27_1800.pdf,4.51
gangtok,bhutia,2025-02-27,1850,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhutti-yad-222.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/BHUtia-8.pdf,../data/raw/audio/bhutia_gangtok_2025-02-27_1850.mp3,../data/raw/text/bhutia_gangtok_2025-02-27_1850.pdf,4.32
gangtok,lepcha,2025-02-27,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/02/elycsdf-.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/lech-tex222.pdf,../data/raw/audio/lepcha_gangtok_2025-02-27_1845.mp3,../data/raw/text/lepcha_gangtok_2025-02-27_1845.pdf,4.64
gangtok,nepali,2025-02-27,1840,https://www.newsonair.gov.in/wp-content/uploads/2025/02/NEPALI-gang.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/nepali-Gangtok.pdf,../data/raw/audio/nepali_gangtok_2025-02-27_1840.mp3,../data/raw/text/nepali_gangtok_2025-02-27_1840.pdf,5.37
gorakhpur,bhojpuri,2025-02-27,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhoj-gorakh-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/bhoj-gorakh-7.pdf,../data/raw/audio/bhojpuri_gorakhpur_2025-02-27_1800.mp3,../data/raw/text/bhojpuri_gorakhpur_2025-02-27_1800.pdf,5.12
gorakhpur,hindi,2025-02-27,720,https://www.newsonair.gov.in/wp-content/uploads/2025/02/gkp-hindi-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/gkp-hindi-1.pdf,../data/raw/audio/hindi_gorakhpur_2025-02-27_720.mp3,../data/raw/text/hindi_gorakhpur_2025-02-27_720.pdf,10.28
guwahati,assamese,2025-02-27,755,https://www.newsonair.gov.in/wp-content/uploads/2025/02/assmese-0755.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Assamese-Morning.pdf,../data/raw/audio/assamese_guwahati_2025-02-27_755.mp3,../data/raw/text/assamese_guwahati_2025-02-27_755.pdf,4.7
hyderabad,telugu,2025-02-27,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/02/h-telgu-1310.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/hyd-1310-3.pdf,../data/raw/audio/telugu_hyderabad_2025-02-27_1310.mp3,../data/raw/text/telugu_hyderabad_2025-02-27_1310.pdf,9.84
hyderabad,urdu,2025-02-27,1750,https://www.newsonair.gov.in/wp-content/uploads/2025/02/urdu-hyd-13.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/hyd-urdu1750-8.pdf,../data/raw/audio/urdu_hyderabad_2025-02-27_1750.mp3,../data/raw/text/urdu_hyderabad_2025-02-27_1750.pdf,9.27
imphal,manipuri,2025-02-27,730,https://www.newsonair.gov.in/wp-content/uploads/2025/02/imphal3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/imphal-8.pdf,../data/raw/audio/manipuri_imphal_2025-02-27_730.mp3,../data/raw/text/manipuri_imphal_2025-02-27_730.pdf,10.18
itanagar,english,2025-02-27,1950,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ita-enga-ud-.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ita-eng-text-1950-1.pdf,../data/raw/audio/english_itanagar_2025-02-27_1950.mp3,../data/raw/text/english_itanagar_2025-02-27_1950.pdf,4.81
itanagar,hindi,2025-02-27,1945,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ita-in-uad-.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ita-hin-text-222.pdf,../data/raw/audio/hindi_itanagar_2025-02-27_1945.mp3,../data/raw/text/hindi_itanagar_2025-02-27_1945.pdf,4.83
jaipur,hindi,2025-02-27,900,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jaipur-22.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jaipur-23.mp3,../data/raw/audio/hindi_jaipur_2025-02-27_900.mp3,../data/raw/text/hindi_jaipur_2025-02-27_900.pdf,9.76
jaipur,rajasthani,2025-02-27,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jai-raj-1845.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jai-raj-1845-1.pdf,../data/raw/audio/rajasthani_jaipur_2025-02-27_1845.mp3,../data/raw/text/rajasthani_jaipur_2025-02-27_1845.pdf,12.77
jalandhar,punjabi,2025-02-27,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jalandhar-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jalandhar-1.pdf,../data/raw/audio/punjabi_jalandhar_2025-02-27_1310.mp3,../data/raw/text/punjabi_jalandhar_2025-02-27_1310.pdf,4.66
jammu,dogri,2025-02-27,920,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jamm.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/jammu-Dogri.pdf,../data/raw/audio/dogri_jammu_2025-02-27_920.mp3,../data/raw/text/dogri_jammu_2025-02-27_920.pdf,10.25
jammu,gojri,2025-02-27,1015,https://www.newsonair.gov.in/wp-content/uploads/2025/02/gojri-1015-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/dogri-0920-1.pdf,../data/raw/audio/gojri_jammu_2025-02-27_1015.mp3,../data/raw/text/gojri_jammu_2025-02-27_1015.pdf,5.27
kohima,english,2025-02-27,730,https://www.newsonair.gov.in/wp-content/uploads/2025/02/kohima.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/kohima-13.pdf,../data/raw/audio/english_kohima_2025-02-27_730.mp3,../data/raw/text/english_kohima_2025-02-27_730.pdf,4.95
kolkata,bengali,2025-02-27,735,https://www.newsonair.gov.in/wp-content/uploads/2025/02/BENGALI-0735.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/b-text.pdf,../data/raw/audio/bengali_kolkata_2025-02-27_735.mp3,../data/raw/text/bengali_kolkata_2025-02-27_735.pdf,10.47
kurseong,nepali,2025-02-27,725,https://www.newsonair.gov.in/wp-content/uploads/2025/02/kur-6.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/kursong.pdf,../data/raw/audio/nepali_kurseong_2025-02-27_725.mp3,../data/raw/text/nepali_kurseong_2025-02-27_725.pdf,10.24
lucknow,hindi,2025-02-27,1920,https://www.newsonair.gov.in/wp-content/uploads/2025/02/luck-hi-naud-111920-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/llll.pdf,../data/raw/audio/hindi_lucknow_2025-02-27_1920.mp3,../data/raw/text/hindi_lucknow_2025-02-27_1920.pdf,10.16
mumbai,marathi,2025-02-27,1500,https://www.newsonair.gov.in/wp-content/uploads/2025/02/mum1500-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/mum1500-18.pdf,../data/raw/audio/marathi_mumbai_2025-02-27_1500.mp3,../data/raw/text/marathi_mumbai_2025-02-27_1500.pdf,9.46
nagpur,marathi,2025-02-27,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/02/nagpur-12.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/nagpur-14.pdf,../data/raw/audio/marathi_nagpur_2025-02-27_1800.mp3,../data/raw/text/marathi_nagpur_2025-02-27_1800.pdf,10.15
panaji,konkani,2025-02-27,725,https://www.newsonair.gov.in/wp-content/uploads/2025/02/panaji-19.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/panajif-4.pdf,../data/raw/audio/konkani_panaji_2025-02-27_725.mp3,../data/raw/text/konkani_panaji_2025-02-27_725.pdf,5.08
patna,hindi,2025-02-27,848,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ptna-hindi-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ptna-hindi-1.pdf,../data/raw/audio/hindi_patna_2025-02-27_848.mp3,../data/raw/text/hindi_patna_2025-02-27_848.pdf,13.5
patna,maithili,2025-02-27,1825,https://www.newsonair.gov.in/wp-content/uploads/2025/02/MAITHILI-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/MAITHILI.pdf,../data/raw/audio/maithili_patna_2025-02-27_1825.mp3,../data/raw/text/maithili_patna_2025-02-27_1825.pdf,4.16
pudducherry,tamil,2025-02-27,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/02/PDU-444AUD11225747-111810.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/PDU-AUD-TEXT-1810.pdf,../data/raw/audio/tamil_pudducherry_2025-02-27_1810.mp3,../data/raw/text/tamil_pudducherry_2025-02-27_1810.pdf,10.15
pune,marathi,2025-02-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/02/pune-18.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/pune-9.pdf,../data/raw/audio/marathi_pune_2025-02-27_710.mp3,../data/raw/text/marathi_pune_2025-02-27_710.pdf,10.76
raipur,chhattisgarh,2025-02-27,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Chhattisgahi-6.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Chhattisgarhi-10.pdf,../data/raw/audio/chhattisgarh_raipur_2025-02-27_1810.mp3,../data/raw/text/chhattisgarh_raipur_2025-02-27_1810.pdf,9.23
raipur,hindi,2025-02-27,1910,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Raipur-14.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Raipur-15.pdf,../data/raw/audio/hindi_raipur_2025-02-27_1910.mp3,../data/raw/text/hindi_raipur_2025-02-27_1910.pdf,10.2
ranchi,hindi,2025-02-27,830,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ranchi-hindi-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/ranchi-hindi-2.pdf,../data/raw/audio/hindi_ranchi_2025-02-27_830.mp3,../data/raw/text/hindi_ranchi_2025-02-27_830.pdf,10.41
sambalpur,sambalpuri,2025-02-27,730,https://www.newsonair.gov.in/wp-content/uploads/2025/02/sam-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/sambhl-10.pdf,../data/raw/audio/sambalpuri_sambalpur_2025-02-27_730.mp3,../data/raw/text/sambalpuri_sambalpur_2025-02-27_730.pdf,5.16
shillong,english,2025-02-27,830,https://www.newsonair.gov.in/wp-content/uploads/2025/02/shillongeng.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Shillong-1.pdf,../data/raw/audio/english_shillong_2025-02-27_830.mp3,../data/raw/text/english_shillong_2025-02-27_830.pdf,6.27
shimla,hindi,2025-02-27,920,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Shimla-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/shilmlaf.pdf,../data/raw/audio/hindi_shimla_2025-02-27_920.mp3,../data/raw/text/hindi_shimla_2025-02-27_920.pdf,5.0
silchar,bengali,2025-02-27,735,https://www.newsonair.gov.in/wp-content/uploads/2025/02/silchar-0735-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/silchar-0735-1.pdf,../data/raw/audio/bengali_silchar_2025-02-27_735.mp3,../data/raw/text/bengali_silchar_2025-02-27_735.pdf,5.09
srinagar,urdu,2025-02-27,925,https://www.newsonair.gov.in/wp-content/uploads/2025/02/sri-urdu-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/sri-urdu-1.pdf,../data/raw/audio/urdu_srinagar_2025-02-27_925.mp3,../data/raw/text/urdu_srinagar_2025-02-27_925.pdf,5.06
thiruvananthapuram,malayalam,2025-02-27,1230,https://www.newsonair.gov.in/wp-content/uploads/2025/02/t-puram-m.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/t-puram-m.pdf,../data/raw/audio/malayalam_thiruvananthapuram_2025-02-27_1230.mp3,../data/raw/text/malayalam_thiruvananthapuram_2025-02-27_1230.pdf,9.58
tiruchirapalli,tamil,2025-02-27,1345,https://www.newsonair.gov.in/wp-content/uploads/2025/02/tirchy-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/tirchy-3.pdf,../data/raw/audio/tamil_tiruchirapalli_2025-02-27_1345.mp3,../data/raw/text/tamil_tiruchirapalli_2025-02-27_1345.pdf,9.94
vijayawada,telugu,2025-02-27,645,https://www.newsonair.gov.in/wp-content/uploads/2025/02/vijywada-t.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/vijywada-0645.pdf,../data/raw/audio/telugu_vijayawada_2025-02-27_645.mp3,../data/raw/text/telugu_vijayawada_2025-02-27_645.pdf,9.49
visakhapatnam,telugu,2025-02-27,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Visakhapatna-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/02/Visakhapatnam-13.pdf,../data/raw/audio/telugu_visakhapatnam_2025-02-27_1810.mp3,../data/raw/text/telugu_visakhapatnam_2025-02-27_1810.pdf,9.68
agartala,bengali,2025-08-05,735,https://www.newsonair.gov.in/wp-content/uploads/2025/08/agartalaben.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/aaaaa.pdf,../data/raw/audio/bengali_agartala_2025-08-05_735.mp3,../data/raw/text/bengali_agartala_2025-08-05_735.pdf,5.48
ahmedabad,gujarati,2025-08-05,710,https://www.newsonair.gov.in/wp-content/uploads/2025/08/ahe-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/ahe-1.pdf,../data/raw/audio/gujarati_ahmedabad_2025-08-05_710.mp3,../data/raw/text/gujarati_ahmedabad_2025-08-05_710.pdf,9.84
aizawl,mizo,2025-08-05,730,https://www.newsonair.gov.in/wp-content/uploads/2025/08/azwl-730-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/azwl-730-2.pdf,../data/raw/audio/mizo_aizawl_2025-08-05_730.mp3,../data/raw/text/mizo_aizawl_2025-08-05_730.pdf,10.91
bengaluru,kannada,2025-08-05,1840,https://www.newsonair.gov.in/wp-content/uploads/2025/08/Bang1840-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/Bang1840-1.pdf,../data/raw/audio/kannada_bengaluru_2025-08-05_1840.mp3,../data/raw/text/kannada_bengaluru_2025-08-05_1840.pdf,9.83
bhopal,hindi,2025-08-05,710,https://www.newsonair.gov.in/wp-content/uploads/2025/08/bhhopl-710.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/bhop-new.pdf,../data/raw/audio/hindi_bhopal_2025-08-05_710.mp3,../data/raw/text/hindi_bhopal_2025-08-05_710.pdf,8.99
bhuj,gujarati,2025-08-05,650,https://www.newsonair.gov.in/wp-content/uploads/2025/08/bhuj-650-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/bhuj-650-3.pdf,../data/raw/audio/gujarati_bhuj_2025-08-05_650.mp3,../data/raw/text/gujarati_bhuj_2025-08-05_650.pdf,4.44
calicut,malayalam,2025-08-05,645,https://www.newsonair.gov.in/wp-content/uploads/2025/08/caliocut.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/calicut-1.pdf,../data/raw/audio/malayalam_calicut_2025-08-05_645.mp3,../data/raw/text/malayalam_calicut_2025-08-05_645.pdf,9.85
chandigarh,hindi,2025-08-05,1305,https://www.newsonair.gov.in/wp-content/uploads/2025/08/chandi135.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/chandigarhf.pdf,../data/raw/audio/hindi_chandigarh_2025-08-05_1305.mp3,../data/raw/text/hindi_chandigarh_2025-08-05_1305.pdf,4.87
chennai,tamil,2025-08-05,645,https://www.newsonair.gov.in/wp-content/uploads/2025/08/chennai.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/chennai-645.pdf,../data/raw/audio/tamil_chennai_2025-08-05_645.mp3,../data/raw/text/tamil_chennai_2025-08-05_645.pdf,9.96
csnagar,marathi,2025-08-05,710,https://www.newsonair.gov.in/wp-content/uploads/2025/08/mm-aa-710-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/mm-aa-710-1.pdf,../data/raw/audio/marathi_csnagar_2025-08-05_710.mp3,../data/raw/text/marathi_csnagar_2025-08-05_710.pdf,9.98
csnagar,urdu,2025-08-05,900,https://www.newsonair.gov.in/wp-content/uploads/2025/08/Chhatrapati-Sambhajinagar-9-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/Chhatrapati-Sambhajinagar-9-1.pdf,../data/raw/audio/urdu_csnagar_2025-08-05_900.mp3,../data/raw/text/urdu_csnagar_2025-08-05_900.pdf,9.89
cuttack,odia,2025-08-05,705,https://www.newsonair.gov.in/wp-content/uploads/2025/08/cuttcak.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/08/cuttcak.pdf,../data/raw/audio/odia_cuttack_2025-08-05_705.mp3,../data/raw/text/odia_cuttack_2025-08-05_705.pdf,5.18
